id,tweet_link,tweet_link_decision,text,created_at,favorite_count,retweet_count,lang,user_id,user_name,user_screen_name,twitter_profile_link,twitter_profile_link_decision,botometer_score,botometer_calculation_date,user_followers_count,user_friends_count,user_favourites_count,user_listed_count,user_statuses_count,user_description,user_location,user_created_at,user_verified,user_protected,manual_bot_check,threshold_date,account_age
1540323553219837956,https://twitter.com/chris__759/status/1540323553219837956,,"Confirme - Launch of a #Russian air defense system failed. The missile turned in the air and hit a nearby field. This happend in the city outskrits of #Alchevsk in the #Luhansk oblast - #Ukraine.  📌48.466249, 38.840965 🧵Video at this thread⬇️  #geolocation #UkraineWar @RALee85 https://t.co/oZSI8u4gj1",Fri Jun 24 13:18:47 +0000 2022,226,37,en,1496813461354991622,chris__759,chris__759,https://twitter.com/chris__759,,1.1,,4707,44,678,88,917,Geolocations📌 - conflict areas⚔️ - critical spirit👥  ⚠️FOLLOW FOR MORE⚠️  My map: http://tinyurl.com/chris759-map,Home,2022-02-24 11:45:47+00:00,False,False,,2022-02-24 00:00:00+00:00,-1
1512789107071754240,https://twitter.com/AtomicAnalyst/status/1512789107071754240,,"More importantly, the bag in the video is not Russia’s version of the nuclear “Football,” known as the Cheget! As displayed on Russian state television in 2019—and seen in previous photographs over the years—the Cheget is a large, hard-sided briefcase with a single hard handle. https://t.co/P8mxOIbr9h",Sat Apr 09 13:46:44 +0000 2022,65,13,en,1413698887,Stephen Schwartz,AtomicAnalyst,https://twitter.com/AtomicAnalyst,,0.4,,37082,1481,2564,615,36181,"Nonresident Senior Fellow @BulletinAtomic • Fellow @NSquareCollab • Editor/Co-author, Atomic Audit: The Costs and Consequences of US Nuclear Weapons Since 1940","Chicago, IL",2013-05-08 19:46:38+00:00,True,False,,2022-02-24 00:00:00+00:00,3213
1539988360617512960,https://twitter.com/armscontrol_rus/status/1539988360617512960,,"They say: 'There is no Russophobia', they claim 'There is no threat for Russia'!  They lie to your eyes  Labels in Auschitz June 22: 'Russia and Russians, we hate you. The only gas you and your country deserve is Zyclone B'  So, a Nazi only says truth when he says 'I'll kill you' https://t.co/XSHgtnLBxY",Thu Jun 23 15:06:51 +0000 2022,168,64,en,1325875493929947137,Russian Arms Control Delegation in Vienna,armscontrol_rus,https://twitter.com/armscontrol_rus,,1.1,,7636,570,14686,104,3294,🇷🇺Делегация на переговорах по военной безопасности и контролю над вооружениями | Delegation to the Negotiations on Military Security and Arms Control @MID_RF,"Wien, Österreich",2020-11-09 18:59:00+00:00,False,False,,2022-02-24 00:00:00+00:00,471
1537672340636676097,https://twitter.com/TomacMarti/status/1537672340636676097,,All Ukraine is in this photograph... Her pain and her tears .. https://t.co/mn8bCI3Y4N,Fri Jun 17 05:43:49 +0000 2022,58813,15275,en,1389801754057977861,Tomac Marti,TomacMarti,https://twitter.com/TomacMarti,,0.3,,585,280,7645,7,12930,"USAF Veteran from Vietnam era. Native American Taino Indian from Puerto Rico origin. Club DJ, 70's-80's. Wife's in Ukraine. Moving to there now off the table",,2021-05-05 04:39:22+00:00,False,False,,2022-02-24 00:00:00+00:00,294
1542200751023325186,https://twitter.com/SkyNews/status/1542200751023325186,,"""""""Don't be afraid"""".  Ukraine's defence minister, Oleksiy Reznikov, urges NATO to continue its support for Ukraine and not grow """"fatigued"""" by the ongoing war.  Live updates 👉 https://t.co/Aeqpcy98dL  📺 Sky 501, Virgin 602, Freeview 233 and YouTube https://t.co/DG40wjkGd3""",Wed Jun 29 17:38:06 +0000 2022,81,19,en,7587032,Sky News,SkyNews,https://twitter.com/SkyNews,,0.5,,7859522,23,1,30308,531768,"For breaking news @SkyNewsBreak. Watch live on Sky 501, Virgin Media HD 602, Freeview 233 and YouTube.  Download our app: http://onelink.to/skynews","London, UK",2007-07-19 14:42:53+00:00,True,False,,2022-02-24 00:00:00+00:00,5333
1540133654806003713,https://twitter.com/bigSAC10/status/1540133654806003713,,Alchevs’k. Up-close footage recorded by a civilian of the anti-air defense system malfunctioning. Terrifying. #Ukraine️ #UkraineRussiaWar #UkraineWar https://t.co/2jTpeDkjQ4,Fri Jun 24 00:44:12 +0000 2022,34,10,en,1205592382223323137,bigSAC™,bigSAC10,https://twitter.com/bigSAC10,,0.8,,2716,143,11823,34,6836,Veterinary technician. #NAFO intelligence contractor. The CIA isn’t real. NSFW Russo-Ukrainian War content. 🇺🇦Слава Україні🇺🇦,United States,2019-12-13 20:56:50+00:00,False,False,,2022-02-24 00:00:00+00:00,803
1542928738748452864,https://twitter.com/Yoda15271485/status/1542928738748452864,,#coscrizione per le donne in #Ucraina  @ethrusco @fashionart19 @TatiUdaci,Fri Jul 01 17:50:52 +0000 2022,1,1,fr,962742501344980998,Yoda. 🇮🇹 🇷🇺,Yoda15271485,https://twitter.com/Yoda15271485,,0.6,,2082,2630,43718,8,107191,"Mi sto spostando sempre più a sinistra, perché in un tempo remoto mi ero seduta dalla parte sbagliata della Storia. Rtw/Like not endorsement.","Cañada de Gomez, Argentina",2018-02-11 17:37:54+00:00,False,False,,2022-02-24 00:00:00+00:00,1473
1542800521412710400,https://twitter.com/Antonel98214521/status/1542800521412710400,,"""🇺🇲🇺🇦📰 La rivista americana Money ha definito Zelensky """"il re della corruzione occidentale"""". 💸 https://t.co/TtU2YpzZnN""",Fri Jul 01 09:21:22 +0000 2022,50,16,it,1512398242440486914,Antonella Ferranti,Antonel98214521,https://twitter.com/Antonel98214521,,0.9,,333,309,1933,1,987,Empatia e autoironia poche in questo periodo... Cercasi condizionatori usati!  Di Milano  laureata in medicina Università Cattolica di Milano #unicat,,2022-04-08 11:54:13+00:00,False,False,,2022-02-24 00:00:00+00:00,-44
1539978894794702849,https://twitter.com/BelgiumMFA/status/1539978894794702849,,"❌ FALSE  This is what we call #disinformation.  The demonstration in Brussels on Monday, June 20, asked for more purchasing power and was in NO WAY directed against @NATO or our support to Ukraine in the war waged against this country by Russia. https://t.co/mLWcO426Cw",Thu Jun 23 14:29:14 +0000 2022,805,272,en,380824639,🇧🇪 Belgium MFA,BelgiumMFA,https://twitter.com/BelgiumMFA,,0.4,,64520,1309,24710,1009,15568,"🇧🇪 Belgian Ministry of Foreign Affairs, Foreign Trade and Development Cooperation",Brussels,2011-09-27 09:03:44+00:00,True,False,,2022-02-24 00:00:00+00:00,3802
1543637942408826881,https://twitter.com/Shamemovement/status/1543637942408826881,,"The anthems of #EU, #Ukraine, #Moldova and #Georgia are being played at the pro-EU rally in #Tbilisi. https://t.co/TVAgcGPjf4",Sun Jul 03 16:48:59 +0000 2022,362,93,en,1144578472326705152,Shame Movement,Shamemovement,https://twitter.com/Shamemovement,,0.6,,9359,1060,10084,67,14741,Welcome to the official Twitter page of the Shame Movement in #Georgia. Reuniting freedom fighters across Georgia since June 2019 🇬🇪,Georgia,2019-06-28 12:09:07+00:00,False,False,,2022-02-24 00:00:00+00:00,971
1540214406549749766,https://twitter.com/RALee85/status/1540214406549749766,,"This is reportedly footage of a failed Russian air defense system missile launch from Alchevsk, Luhansk Oblast.  https://t.co/6ekiNna454 https://t.co/DvHf1heAR8",Fri Jun 24 06:05:04 +0000 2022,18238,3741,en,4107939250,Rob Lee,RALee85,https://twitter.com/RALee85,,0.2,,572212,4126,9004,11891,55313,"PhD student @warstudies. Senior Fellow @FPRI. Previously @USMC, @ColumbiaSIPA, @CentreAST, and @AlfaFellowship. Focused on Russian defense policy.",,2015-11-03 23:15:13+00:00,False,False,,2022-02-24 00:00:00+00:00,2304
1540195160310665217,https://twitter.com/Osinttechnical/status/1540195160310665217,,"Alchevs'k, Luhansk Oblast, a Russian SAM fails during launch https://t.co/CKZcqZBEvj",Fri Jun 24 04:48:36 +0000 2022,17949,3290,en,1188329290162675713,OSINTtechnical,Osinttechnical,https://twitter.com/Osinttechnical,,0.0,,564435,747,947,10295,21367,Someone called me a defense journalist once. @TheOsintBunker cohost and editor. Slightly lost American with @UKDefJournal.,Depends on the week,2019-10-27 05:39:21+00:00,False,False,,2022-02-24 00:00:00+00:00,850
1547256205051297793,https://twitter.com/Valeh_rie/status/1547256205051297793,suspended account,"🇷🇺#Putin: I will make public the depopulation plan that the #UnitedStates and #Europe have prepared. It will be the scientists hidden in bio-weapons labs that have been found Who will uncover everything, they are right now in #Moscow.  @jaccocharite @ArdinalRais @ChinaInfo777 https://t.co/0K16BZcu7w",Wed Jul 13 16:26:40 +0000 2022,619,301,en,1534242917526966273,Valeria,Valeh_rie,https://twitter.com/Valeh_rie,account suspended,,,2531,3358,657,16,1325,"Επίκαιρα Υποθέσεις Ειδήσεις  🌐  Μόδα,  Τρόποι Ζωής, Τέχνες   🎃        🇬🇷🇬🇷🇬🇷🇬🇷🇬🇷🇬🇷🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺       👉Τα retweets δεν είναι έγκριση👈",Ελλάς,2022-06-07 18:37:04+00:00,False,False,,2022-02-24 00:00:00+00:00,-104
1548366815675371520,https://twitter.com/BeardedBrownMa1/status/1548366815675371520,,Ukranians on holiday in Croatia. Doesn't the western world find it even a teeny weeny bit strange how nearly every random Ukranian ever photographed or interviewed has Nazi tattoos? 🤔 #NaziUkraine #nazisinukraine #UkraineRussianWar #ukraine,Sat Jul 16 17:59:50 +0000 2022,3,2,en,1271074279615008773,BeardedBrownMan,BeardedBrownMa1,https://twitter.com/BeardedBrownMa1,,0.4,,517,606,4188,12,9872,A Stoic who is thoroughly useless at Stoicism. Been slaying Nazis since 1966. Before that I was too small to slay Nazis.,London,2020-06-11 13:38:28+00:00,False,False,,2022-02-24 00:00:00+00:00,622
1541850508960358401,https://twitter.com/InfosRussie/status/1541850508960358401,deleted post,♨️Donetsk. Examen médical d'un détenu ukronazi. Et donc il n'y a pas de fascisme en Ukraine !? Les méchants soldats russes qui torturent GRRRR  😖 https://t.co/2u6qAeq48C,Tue Jun 28 18:26:22 +0000 2022,287,251,fr,1256228383639339009,☭ 🇷🇺100%Russia🥰☭,InfosRussie,https://twitter.com/InfosRussie,,1.2,,6156,1471,9004,34,22439,DECADES Living/Working on 6 continents! WITNESSED🌎Going DOWN in the🚽by Megalomaniacs🇺🇸🇪🇺🇬🇧Oppressing population for control: WAKE THE F..K UP🤬 #freedom,Russie,2020-05-01 14:26:13+00:00,False,False,,2022-02-24 00:00:00+00:00,663
1550118073604050944,https://twitter.com/spriteer_774400/status/1550118073604050944,suspended account,"In Ukraine, the radio was hacked and it was reported that Zelensky was in intensive care",Thu Jul 21 13:58:43 +0000 2022,107,24,en,1525978009320181764,Spriteer,spriteer_774400,https://twitter.com/spriteer_774400,account suspended,,,14393,235,372,183,21107,"Donbass, Middle East,world events,all kinds of things, support work to  http://buymeacoffee.com/spriteer or http://ko-fi.com/spriteer",,2022-05-15 23:15:30+00:00,False,False,,2022-02-24 00:00:00+00:00,-81
1547214809170690048,https://twitter.com/ukraine_world/status/1547214809170690048,,This is how the harvesting amid Russia's invasion in Ukraine is taking place. https://t.co/1w5xeu8afD,Wed Jul 13 13:42:11 +0000 2022,7270,2007,en,873135988440223745,UkraineWorld,ukraine_world,https://twitter.com/ukraine_world,,0.1,,208989,1119,2963,3595,13587,"Ukraine in English: news, analysis, podcasts, videos. Run by @InternewsUA. Support us: http://patreon.com/ukraineworld",Ukraine,2017-06-09 11:13:36+00:00,True,False,,2022-02-24 00:00:00+00:00,1720
1536023522065412097,https://twitter.com/TravelerA5/status/1536023522065412097,,Do these people look like they needed $100+Billion of your Tax dollars (got to keep the laundry open) (Someone's got to pay Blm/Antifa/Naacp). https://t.co/JSWpj35K9D Kyiv basks in freedom! Ukrainians flock to beaches in and soak up the sun on the banks of the Dnieper in Kyiv https://t.co/k4pyqho8OJ,Sun Jun 12 16:32:00 +0000 2022,5,6,en,1648357200,TravelerA5,TravelerA5,https://twitter.com/TravelerA5,,0.1,,1419,856,17419,31,98824,"Independent, Combat VET - Engineer - EX-Labor Leader - Father - Sicilian - @TravelerA5 on GETTR",,2013-08-05 18:25:16+00:00,False,False,,2022-02-24 00:00:00+00:00,3124
1518534232397787138,https://twitter.com/fvdemocratie/status/1518534232397787138,,Zelensky bezit een fortuin: verschillende schattingen komen uit rond de 850 miljoen. Het grootste deel hiervan kreeg hij pas na zijn aantreden als president. Waar komt dat geld dan vandaan? En belangrijker nog: waar gaat het heen? #FVD https://t.co/32MktnPsXJ,Mon Apr 25 10:15:48 +0000 2022,2896,1271,nl,2822530175,Forum voor Democratie,fvdemocratie,https://twitter.com/fvdemocratie,,0.0,,134489,869,1295,494,16290,Voor de toekomst van ons Nederland. Nu sterker dan ooit. Word lid via http://fvd.nl/wordlid! #FVD,🇳🇱,2014-10-11 11:34:11+00:00,True,False,,2022-02-24 00:00:00+00:00,2692
1547723002917240837,https://twitter.com/AndrewBecraft/status/1547723002917240837,,"LEGO versions of some of the many amazing women defending #Ukraine️ since #RussiaInvadedUkraine. My grandfather was a 🇺🇸 medic in WW2, and I deeply respect the combat medics and others fighting 🇷🇺 fascism in 🇺🇦 today. Slava Ukraini! @katalina_ada @tsunami_zsu @Mykhailova_A https://t.co/kNGjXHhy3e",Thu Jul 14 23:21:33 +0000 2022,2440,500,en,301834189,Andrew Becraft 🇯🇵🇺🇸🇺🇦,AndrewBecraft,https://twitter.com/AndrewBecraft,,0.4,,1126,528,10636,21,1775,"Tokyo-born American author, poet, technologist. Tweets in 🇯🇵&🇺🇸",Seattle,2011-05-20 04:22:18+00:00,False,False,,2022-02-24 00:00:00+00:00,3932
1554446023950581761,https://twitter.com/CharaCamgirl/status/1554446023950581761,suspended account,"Su Internet è apparso un video di russi in fuga dopo il recente attacco delle Forze armate alla stazione ferroviaria di Brylevka nella regione di Kherson  L'esercito ucraino ha distrutto uno scaglione con equipaggiamento, munizioni e personale. #UkraineWar #UkraineRussianWar https://t.co/nvI2VIqedY",Tue Aug 02 12:36:26 +0000 2022,17,10,it,1368999903876296705,Chara Ca,CharaCamgirl,https://twitter.com/CharaCamgirl,Doesn't exist,,,88,281,1999,1,6194,"Don't mind the nickname, I'm in favor of Ukraine. I have been a blogger for many years. Follow me if you wish.",,2021-03-08 19:00:10+00:00,False,False,,2022-02-24 00:00:00+00:00,352
1554270046452469760,https://twitter.com/DashDobrofsky/status/1554270046452469760,,Not a single Republican has thanked Biden for taking out the leader of Al Qaeda. This means the Republicans side with Al Qaeda over America. They side with Saudi Arabia over America. They side with Russia over America. Yep. Despicable anti-American traitors. Vote them all out.,Tue Aug 02 00:57:10 +0000 2022,20896,5658,en,1520612280643162112,Dash Dobrofsky,DashDobrofsky,https://twitter.com/DashDobrofsky,,0.1,,82749,166,3133,413,1847,@UCLA Political Science ‘23 • Gen Z Activist • Host of @UncvrngTheTruth Podcast,,2022-05-01 03:53:22+00:00,False,False,,2022-02-24 00:00:00+00:00,-67
1553452139749560320,https://twitter.com/terror_alarm/status/1553452139749560320,,"""🚨 #ALERT 🇨🇳🇷🇺🇺🇦 | Hundreds of """"retired"""" special forces soldiers from #China have arrived in Eastern #Ukraine and signed up to join the #Russia-backed separatist militias of the Donetsk and Luhansk republics. https://t.co/2ij9nD7fvE""",Sat Jul 30 18:47:06 +0000 2022,1346,750,en,754718787237281792,Terror Alarm,terror_alarm,https://twitter.com/terror_alarm,,0.0,,40871,379,832,346,15434,"""🇮🇱 """"Not state-affiliated media"""" @Terror_Alarm: Counter-Terrorism and World News from ירושלים - ישראל. #IDF #News by #AI admin. Signal: +972559997626""",Disrespect Zionism = BLOCK,2016-07-17 16:45:55+00:00,False,False,,2022-02-24 00:00:00+00:00,2047
1553469923262971904,https://twitter.com/BenDoBrown/status/1553469923262971904,,"NEW @Maxar satellite imagery from today (July 30) shows Olenivka Prison in Ukraine's Donetsk where more than 50 reportedly died following an attack at the prison on Friday morning (July 29).  Imagery shows before and after (27 &amp; 29 of July). Location: 47.828530, 37.710802 https://t.co/4e5bEIC0Fd",Sat Jul 30 19:57:46 +0000 2022,2051,640,en,915895342532583424,Benjamin Strick,BenDoBrown,https://twitter.com/BenDoBrown,,1.2,,48102,1507,20589,1216,5794,Digital Investigator. OSINT/GEOINT. Investigations Director @Cen4infoRes & @MyanmarWitness. Prev #BBCAfricaEye & @Bellingcat. YouTube: http://bit.ly/OSINTBenS,London,2017-10-05 11:04:00+00:00,True,False,,2022-02-24 00:00:00+00:00,1602
1549897814729101312,https://twitter.com/AndrewBecraft/status/1549897814729101312,,"The @DefenceU Marines, @ng_ukraine guards, @TDF_UA volunteers, and other #AzovstalDefenders who held out in Mariupol for nearly 3 months, bogging down the 🇷🇺 army and allowing 🇺🇦 to win the Battle of Kyiv.   (Custom #LEGO minifigs - not official products.) https://t.co/YlVPX1HfrJ",Wed Jul 20 23:23:29 +0000 2022,932,255,en,301834189,Andrew Becraft 🇯🇵🇺🇸🇺🇦,AndrewBecraft,https://twitter.com/AndrewBecraft,,0.4,,1134,533,10801,22,1781,"Tokyo-born American author, poet, technologist. Tweets in 🇯🇵&🇺🇸",Seattle,2011-05-20 04:22:18+00:00,False,False,,2022-02-24 00:00:00+00:00,3932
1553475389472882689,https://twitter.com/ChristopherJM/status/1553475389472882689,,"New sat images of Olenivka prison in Russia-occupied Donetsk region of Ukraine where at least 50 Ukrainian POWs were killed in an attack that Kyiv says — and preliminary evidence suggests — Russian forces carried out. Before, pics 1 &amp; 3: July 27. After, 2 &amp; 4: July 30. 📸 @Maxar https://t.co/7YoUndf22j",Sat Jul 30 20:19:29 +0000 2022,1480,660,en,16827148,Christopher Miller,ChristopherJM,https://twitter.com/ChristopherJM,,0.1,,414736,4014,51472,10072,68821,World and national security reporter @politico covering Russia's war in Ukraine. 12+ years in Ukraine and Eastern Europe. cmiller@politico.com. DM for Signal.,Ukraine,2008-10-17 16:55:19+00:00,True,False,,2022-02-24 00:00:00+00:00,4877
1556373073439477762,https://twitter.com/Marc59931845/status/1556373073439477762,,"L'énorme gaffe de G. Attal qui voulant toujours en faire trop, avoue stupidement qu'en violation du protocole de Minsk, la France a continué à armer l'Ukraine depuis 2014... lui permettant de pilonner le Donbass !  Le conflit Ukraine-Russie est-il vraiment initié par la Russie ?",Sun Aug 07 20:13:51 +0000 2022,887,532,fr,573486514,Marko,Marc59931845,https://twitter.com/Marc59931845,,1.3,,901,4976,60765,6,75404,,France,2012-05-07 09:49:11+00:00,False,False,,2022-02-24 00:00:00+00:00,3579
1497360127669596161,https://twitter.com/ukrainewar24/status/1497360127669596161,,"The first female #Ukraine #Fighter, Natasha Perakov, just died after severe injuries in #Kiev conflict. #UkraineUnderAttack. https://t.co/QuzXIyj71g",Fri Feb 25 23:57:28 +0000 2022,145,24,en,1497198311840825409,🇺🇦 Ukraine | War News 24,ukrainewar24,https://twitter.com/ukrainewar24,,1.2,,8430,77,33,171,6063,News in a minute from Ukraine.,Kyiv - Ukraine,2022-02-25 13:14:44+00:00,False,False,,2022-02-24 00:00:00+00:00,-2
1557788942895927296,https://twitter.com/POTUS/status/1557788942895927296,,"I promised I'd address Putin's price hike at the pump, and I am.   We've used our strategic petroleum reserve to get relief to families fast – and we rallied our allies and partners around the world to do the same.   More work remains, but prices are dropping.",Thu Aug 11 18:00:00 +0000 2022,38758,5825,en,1349149096909668363,President Biden,POTUS,https://twitter.com/POTUS,,0.1,,24643416,12,0,19400,3790,"46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: http://whitehouse.gov/privacy Text me: (302) 404-0880",,2021-01-13 00:37:08+00:00,True,False,,2022-02-24 00:00:00+00:00,406
1494344646864031758,https://twitter.com/DefenceHQ/status/1494344646864031758,,INTELLIGENCE UPDATE: We have seen no evidence that Russian forces are withdrawing from Ukrainian border regions.   Russia retains a significant military presence that can conduct an invasion without further warning. https://t.co/qTYrItLxCf,Thu Feb 17 16:15:02 +0000 2022,1279,596,en,16133530,Ministry of Defence 🇬🇧,DefenceHQ,https://twitter.com/DefenceHQ,,0.0,,655305,636,575,7367,30251,DefenceHQ is the official corporate news channel of the UK Ministry of Defence.  Telegram - http://t.me/UKMinistryofDefence,London UK,2008-09-04 19:05:38+00:00,True,False,,2022-02-24 00:00:00+00:00,4920
1563298201037578240,https://twitter.com/ivarsigurdson/status/1563298201037578240,,"Résultats intéressants du vote de l'ONU sur une résolution demandant à la Russie d'arrêter l'opération et de retirer l'armée du territoire de l'Ukraine.   Ont voté pour 54 pays, majoritairement des pays alliés et satellites des Etats-Unis.  139 pays ont voté contre. https://t.co/pTXGrQZxBX",Fri Aug 26 22:51:50 +0000 2022,16,12,fr,1438386995722604544,Ivar Sigurdson 🇨🇵 🇷🇺🏴‍☠️,ivarsigurdson,https://twitter.com/ivarsigurdson,,0.7,,1597,38,65056,2,28052,"France Libre.🇨🇵🙏 résistance anti-Macron,anti pass,anti vaccs,anti crédit social,anti retraite 65ans. Traître Macronien ici je vous emmerde. Info en continue.",France,2021-09-16 06:20:12+00:00,False,False,,2022-02-24 00:00:00+00:00,160
1563847346814914562,https://twitter.com/khalediskef/status/1563847346814914562,,"The murderer of #Daria_Dugina, #Natalia_Vovk, also known as #Natalia_Shaaban, was found dead in #Estonia, according to Russian sites. According to reports, the body was found with 17 stab wounds. #Russia #Ukraine #Russia_Ukraine https://t.co/BhaoaNEyUN",Sun Aug 28 11:13:57 +0000 2022,111,45,en,551195158,خالد اسكيف,khalediskef,https://twitter.com/khalediskef,,0.1,,110928,1534,5674,293,63188,"Independent Journalist ,Director of @sdocenter  |I tweet my personal views | Instagram:@khalediskef Youtube: http://shorturl.at",lebanon,2012-04-11 18:01:05+00:00,True,False,,2022-02-24 00:00:00+00:00,3605
1561138761865564161,https://twitter.com/margbarrusiye/status/1561138761865564161,,"***BREAKING***  Law enforcement in Russia have issued an arrest warrant for SAMOYLO HAIDYUK, a Ukrainian national residing in Russia and believed to be Darya Dugina's assassin.  Here is the suspect at an Azov training camp circa 2017. https://t.co/4Lwh9AK9XD",Sat Aug 20 23:51:00 +0000 2022,1132,132,en,1512811216904802305,Sramzan Kafirov,margbarrusiye,https://twitter.com/margbarrusiye,,1.0,,1881,125,16571,21,3267,Ахмат могила!,Grozny-on-Don,2022-04-09 15:14:44+00:00,False,False,,2022-02-24 00:00:00+00:00,-45
1556027587754958848,https://twitter.com/dragonduclos/status/1556027587754958848,,"L'énorme gaffe de G. Attal qui voulant toujours en faire trop, avoue stupidement qu'en violation du protocole de Minsk, la France a continué à armer l'Ukraine depuis 2014... lui permettant de pilonner le Donbass !  Le conflit Ukraine-Russie est-il vraiment initié par la Russie ? https://t.co/EDWlcpPzxv",Sat Aug 06 21:21:01 +0000 2022,8252,6166,fr,827151086733635584,Barbara78,dragonduclos,https://twitter.com/dragonduclos,,1.8,,30031,11241,130242,70,88766,La chose la plus difficile est de n’attribuer aucune importance aux choses qui n’ont aucune importance - Charles de Gaulle -,"Ile-de-France, France",2017-02-02 13:46:01+00:00,False,False,,2022-02-24 00:00:00+00:00,1847
1540386273692717056,https://twitter.com/PremierRP/status/1540386273692717056,,"❗️ Premier @MorawieckiM w #Bruksela: Zatwierdziliśmy także dalszą pomoc dla Ukrainy. Ukraina jest w stanie wojny i nie ma z czego płacić pensji pracownikom, funkcjonariuszom. Przecież ci ludzie muszą też z czegoś żyć. Dlatego zatwierdziliśmy 9 mld euro pomocy dla Ukrainy. https://t.co/VHe0LNnhsD",Fri Jun 24 17:28:01 +0000 2022,503,253,pl,57626153,Kancelaria Premiera,PremierRP,https://twitter.com/PremierRP,,0.0,,712090,686,1383,1164,57652,Oficjalny profil Kancelarii Prezesa Rady Ministrów.   🇬🇧 English: @PremierRP_en  📰 Komunikaty CIR: @KPRM_CIR,Warsaw,2009-07-17 12:10:07+00:00,True,False,,2022-02-24 00:00:00+00:00,4604
1566257986410090496,https://twitter.com/GarlandNixon/status/1566257986410090496,,A wedding in Ukraine with the nation's salute. Nothing to see here. https://t.co/ErvEvwEwU8,Sun Sep 04 02:52:58 +0000 2022,6200,2491,en,24522990,Garland Nixon,GarlandNixon,https://twitter.com/GarlandNixon,,0.3,,49748,4065,10272,319,19511,Radio Talkshow Host & Political Analyst in Washington DC ROKFIN - https://t.co/kngVOg7cXw TELEGRAM  - https://t.co/rKzGRIxBp2 YOUTUBE - https://t.co/YMjopr5kOq,Maryland/DC,2009-03-15 13:26:57+00:00,False,False,,2022-02-24 00:00:00+00:00,4728
1566705203616808963,https://twitter.com/JamireveMia/status/1566705203616808963,,"Mariage en Ukraine... Bon en même temps, pour certains, il semble que ce soit moins grave que la quenelle de Dieudonné. https://t.co/i8SeAucDXc",Mon Sep 05 08:30:03 +0000 2022,57,51,fr,1519357342231506944,Mia ma,JamireveMia,https://twitter.com/JamireveMia,,0.9,,103,150,3456,1,4415,,"Languedoc-Roussillon, France",2022-04-27 16:47:39+00:00,False,False,,2022-02-24 00:00:00+00:00,-63
1566198882647904257,https://twitter.com/anon_candanga/status/1566198882647904257,,"The Americans inspected the process of training the Ukrainian military in the #UK and The conclusions are disappointing.  .  August 2022 report.   The level of firearms and tactical training of the Armed Forces of Ukraine is extremely low, morale and … https://t.co/jtDLTNwq2P https://t.co/5yfbSivFYv",Sat Sep 03 22:58:06 +0000 2022,8,3,en,1095014362098606083,www.anoncandanga.com,anon_candanga,https://twitter.com/anon_candanga,,0.1,,3773,2896,8326,31,21039,"Unusual and extraordinary threat, military world news, geopolitics, Terrorism - Support Anon Candanga 👉 https://www.anoncandanga.com/support-anon-candanga/",Planet Earth,2019-02-11 17:39:03+00:00,False,False,,2022-02-24 00:00:00+00:00,1108
1566709136724791296,https://twitter.com/1ghostofKiev/status/1566709136724791296,suspended account,Just Ordinarily wedding in Ukraine.  🤣🤣🤣🤣🤣 Western media https://t.co/xFQiEwtEy9,Mon Sep 05 08:45:40 +0000 2022,53,15,en,1551562777835327489,breaking news 🇷🇺🇷🇺🇮🇱,1ghostofKiev,https://twitter.com/1ghostofKiev,Doesn't exist,,,3753,125,614,79,1450,..החברים הטובים של   mainstream Media have been deceiving us for years .... I  love everybody around world,"New York, USA",2022-07-25 13:39:55+00:00,False,False,,2022-02-24 00:00:00+00:00,-152
1566436476895772674,https://twitter.com/LLP_Le_Vrai/status/1566436476895772674,,On se marie ainsi en Ukraine ! 🤪😲🤔 #Nazi https://t.co/5o2TpHzAdA,Sun Sep 04 14:42:13 +0000 2022,325,191,fr,276120646,LeLibrePenseur,LLP_Le_Vrai,https://twitter.com/LLP_Le_Vrai,,0.4,,53993,125,42950,258,53081,"Chir. dentiste, lanceur d'alerte, éditeur, écrivain.  Aider 👉 https://fr.tipeee.com/salim-laibi-le-libre-penseur Notre Telegram : http://t.me/Salim_Laibi_LLP",Marseille,2011-04-02 18:00:52+00:00,False,False,,2022-02-24 00:00:00+00:00,3980
1566274858861879296,https://twitter.com/nexta_tv/status/1566274858861879296,,"A train with fuel derailed in #Yakutia, #Russia. https://t.co/a36V1P5B8W",Sun Sep 04 04:00:00 +0000 2022,4256,471,en,1891490382,NEXTA,nexta_tv,https://twitter.com/nexta_tv,,0.0,,991247,92,1654,8476,14562,The largest Eastern European media. To let the world know.  Become our patron: http://patreon.com/nexta_tv,,2013-09-21 21:24:04+00:00,True,False,,2022-02-24 00:00:00+00:00,3077
1566400443898634248,https://twitter.com/Afroditaa1984/status/1566400443898634248,suspended account,Una boda en Ucrania... https://t.co/Hche5rer8F,Sun Sep 04 12:19:02 +0000 2022,251,193,es,1431740727072075784,Lorena,Afroditaa1984,https://twitter.com/Afroditaa1984,account suspended,,,8930,4110,12331,63,16558,Deportista. Funcionaria. #ESP #Rusia,,2021-08-28 22:09:37+00:00,False,False,,2022-02-24 00:00:00+00:00,179
